,order_id,product_id,order_item_cnt
8609,R20956,P17,3
8610,R20957,P18,3
8611,R20958,P19,2
8612,R20959,P9,5
8613,R20960,P10,2
8614,R20961,P11,1
8615,R20962,P12,5
8616,R20963,P13,1
8617,R20964,P14,3
8618,R20965,P15,1
8619,R20966,P16,1
8620,R20967,P17,2
8621,R20968,P18,1
8622,R20969,P19,5
8623,R20970,P9,2
8624,R20971,P10,5
8625,R20972,P11,5
8626,R20973,P12,1
8627,R20974,P13,1
8628,R20975,P14,1
8629,R20976,P15,3
8630,R20977,P16,1
8631,R20978,P17,1
8632,R20979,P18,1
8633,R20980,P19,1
8634,R20981,P9,2
8635,R20982,P10,2
8636,R20983,P11,1
8637,R20984,P12,5
8638,R20985,P13,5
8639,R20986,P14,5
8640,R20987,P15,5
8641,R20988,P16,3
8642,R20989,P17,3
8643,R20990,P18,1
8644,R20991,P19,1
8645,R20992,P9,1
8646,R20993,P10,3
8647,R20994,P11,2
8648,R20995,P12,1
8649,R20996,P13,3
8650,R20997,P14,5
8651,R20998,P15,5
8652,R20999,P16,1
8653,R21000,P17,2
8654,R21001,P18,2
8655,R21002,P19,5
8656,R21003,P9,3
8657,R21004,P10,1
8658,R21005,P11,2
8659,R21006,P12,1
8660,R21007,P13,3
8661,R21008,P14,5
8662,R21009,P15,2
8663,R21010,P16,2
8664,R21011,P17,5
8665,R21012,P18,1
8666,R21013,P19,2
8667,R21014,P9,3
8668,R21015,P10,1
8669,R21016,P11,3
8670,R21017,P12,5
8671,R21018,P13,5
8672,R21019,P14,2
8673,R21020,P15,5
8674,R21021,P16,1
8675,R21022,P17,1
8676,R21023,P18,5
8677,R21024,P19,1
8678,R21025,P9,5
8679,R21026,P10,3
8680,R21027,P11,1
8681,R21028,P12,1
8682,R21029,P13,5
8683,R21030,P14,2
8684,R21031,P15,3
8685,R21032,P16,1
8686,R21033,P17,1
8687,R21034,P18,1
8688,R21035,P19,2
8689,R21036,P9,3
8690,R21037,P10,1
8691,R21038,P11,2
8692,R21039,P12,1
8693,R21040,P13,1
8694,R21041,P14,2
8695,R21042,P15,1
8696,R21043,P16,1
8697,R21044,P17,1
8698,R21045,P18,1
8699,R21046,P19,3
8700,R21047,P9,1
8701,R21048,P10,2
8702,R21049,P11,5
8703,R21050,P12,1
8704,R21051,P13,5
8705,R21052,P14,2
8706,R21053,P15,2
8707,R21054,P16,3
8708,R21055,P17,1
8709,R21056,P18,1
8710,R21057,P19,1
8711,R21058,P9,5
8712,R21059,P10,1
8713,R21060,P11,3
8714,R21061,P12,3
8715,R21062,P13,2
8716,R21063,P14,1
8717,R21064,P15,2
8718,R21065,P16,1
8719,R21066,P17,3
8720,R21067,P18,5
8721,R21068,P19,1
8722,R21069,P9,5
8723,R21070,P10,2
8724,R21071,P11,3
8725,R21072,P12,1
8726,R21073,P13,3
8727,R21074,P14,3
8728,R21075,P15,3
8729,R21076,P16,5
8730,R21077,P17,1
8731,R21078,P18,2
8732,R21079,P19,5
8733,R21080,P9,1
8734,R21081,P10,1
8735,R21082,P11,1
8736,R21083,P12,2
8737,R21084,P13,1
8738,R21085,P14,1
8739,R21086,P15,3
8740,R21087,P16,1
8741,R21088,P17,3
8742,R21089,P18,5
8743,R21090,P19,3
8744,R21091,P9,2
8745,R21092,P10,2
8746,R21093,P11,3
8747,R21094,P12,3
8748,R21095,P13,5
8749,R21096,P14,5
8750,R21097,P15,1
8751,R21098,P16,3
8752,R21099,P17,5
8753,R21100,P18,1
8754,R21101,P19,1
8755,R21102,P9,1
8756,R21103,P10,1
8757,R21104,P11,1
8758,R21105,P12,5
8759,R21106,P13,1
8760,R21107,P14,5
8761,R21108,P15,5
8762,R21109,P16,2
8763,R21110,P17,3
8764,R21111,P18,3
8765,R21112,P19,1
8766,R21113,P9,5
8767,R21114,P10,2
8768,R21115,P11,2
8769,R21116,P12,1
8770,R21117,P13,2
8771,R21118,P14,1
8772,R21119,P15,2
8773,R21120,P16,2
8774,R21121,P17,2
8775,R21122,P18,1
8776,R21123,P19,3
8777,R21124,P9,1
8778,R21125,P10,1
8779,R21126,P11,5
8780,R21127,P12,3
8781,R21128,P13,1
8782,R21129,P14,3
8783,R21130,P15,3
8784,R21131,P16,1
8785,R21132,P17,1
8786,R21133,P18,1
8787,R21134,P19,1
8788,R21135,P9,1
8789,R21136,P10,1
8790,R21137,P11,2
8791,R21138,P12,5
8792,R21139,P13,2
8793,R21140,P14,1
8794,R21141,P15,2
8795,R21142,P16,3
8796,R21143,P17,1
8797,R21144,P18,1
8798,R21145,P19,5
8799,R21146,P9,2
8800,R21147,P10,2
8801,R21148,P11,1
8802,R21149,P12,1
8803,R21150,P13,5
8804,R21151,P14,1
8805,R21152,P15,3
8806,R21153,P16,1
8807,R21154,P17,5
8808,R21155,P18,1
8809,R21156,P19,1
8810,R21157,P9,5
8811,R21158,P10,1
8812,R21159,P11,3
8813,R21160,P12,2
8814,R21161,P13,3
8815,R21162,P14,5
8816,R21163,P15,5
8817,R21164,P16,1
8818,R21165,P17,1
8819,R21166,P18,1
8820,R21167,P19,1
8821,R21168,P9,1
8822,R21169,P10,3
8823,R21170,P11,1
8824,R21171,P12,2
8825,R21172,P13,2
8826,R21173,P14,3
8827,R21174,P15,2
8828,R21175,P16,5
8829,R21176,P17,1
8830,R21177,P18,3
8831,R21178,P19,2
8832,R21179,P9,3
8833,R21180,P10,3
8834,R21181,P11,1
8835,R21182,P12,2
8836,R21183,P13,2
8837,R21184,P14,1
8838,R21185,P15,3
8839,R21186,P16,1
8840,R21187,P17,5
8841,R21188,P18,2
8842,R21189,P19,5
8843,R21190,P9,1
8844,R21191,P10,3
8845,R21192,P11,5
8846,R21193,P12,1
8847,R21194,P13,5
8848,R21195,P14,3
8849,R21196,P15,2
8850,R21197,P16,1
8851,R21198,P17,2
8852,R21199,P18,5
8853,R21200,P19,5
8854,R21201,P9,2
8855,R21202,P10,1
8856,R21203,P11,1
8857,R21204,P12,5
8858,R21205,P13,5
8859,R21206,P14,3
8860,R21207,P15,3
8861,R21208,P16,3
8862,R21209,P17,3
8863,R21210,P18,1
8864,R21211,P19,5
8865,R21212,P9,2
8866,R21213,P10,3
8867,R21214,P11,1
8868,R21215,P12,5
8869,R21216,P13,1
8870,R21217,P14,1
8871,R21218,P15,1
8872,R21219,P16,1
8873,R21220,P17,1
8874,R21221,P18,5
8875,R21222,P19,1
8876,R21223,P9,2
8877,R21224,P10,3
8878,R21225,P11,5
8879,R21226,P12,1
8880,R21227,P13,5
8881,R21228,P14,5
8882,R21229,P15,1
8883,R21230,P16,2
8884,R21231,P17,2
8885,R21232,P18,3
8886,R21233,P19,5
8887,R21234,P9,5
8888,R21235,P10,1
8889,R21236,P11,1
8890,R21237,P12,1
8891,R21238,P13,1
8892,R21239,P14,2
8893,R21240,P15,3
8894,R21241,P16,1
8895,R21242,P17,1
8896,R21243,P18,2
8897,R21244,P19,3
8898,R21245,P9,2
8899,R21246,P10,1
8900,R21247,P11,5
8901,R21248,P12,1
8902,R21249,P13,1
8903,R21250,P14,3
8904,R21251,P15,3
8905,R21252,P16,1
8906,R21253,P17,5
8907,R21254,P18,1
8908,R21255,P19,1
8909,R21256,P9,3
8910,R21257,P10,2
8911,R21258,P11,3
8912,R21259,P12,1
8913,R21260,P13,5
8914,R21261,P14,1
8915,R21262,P15,3
8916,R21263,P16,1
8917,R21264,P17,3
8918,R21265,P18,2
8919,R21266,P19,2
8920,R21267,P9,1
8921,R21268,P10,1
8922,R21269,P11,2
8923,R21270,P12,3
8924,R21271,P13,1
8925,R21272,P14,5
8926,R21273,P15,3
8927,R21274,P16,5
8928,R21275,P17,1
8929,R21276,P18,3
8930,R21277,P19,2
8931,R21278,P9,2
8932,R21279,P10,1
8933,R21280,P11,1
8934,R21281,P12,1
8935,R21282,P13,3
8936,R21283,P14,1
8937,R21284,P15,5
8938,R21285,P16,1
8939,R21286,P17,5
8940,R21287,P18,2
8941,R21288,P19,1
8942,R21289,P9,3
8943,R21290,P10,5
8944,R21291,P11,1
8945,R21292,P12,3
8946,R21293,P13,1
8947,R21294,P14,2
8948,R21295,P15,3
8949,R21296,P16,1
8950,R21297,P17,5
8951,R21298,P18,1
8952,R21299,P19,1
8953,R21300,P9,5
8954,R21301,P10,1
8955,R21302,P11,1
8956,R21303,P12,2
8957,R21304,P13,2
8958,R21305,P14,2
8959,R21306,P15,1
8960,R21307,P16,1
8961,R21308,P17,3
8962,R21309,P18,5
8963,R21310,P19,1
8964,R21311,P9,3
8965,R21312,P10,1
8966,R21313,P11,1
8967,R21314,P12,3
8968,R21315,P13,3
8969,R21316,P14,5
8970,R21317,P15,1
8971,R21318,P16,1
8972,R21319,P17,2
8973,R21320,P18,1
8974,R21321,P19,1
8975,R21322,P9,2
8976,R21323,P10,3
8977,R21324,P11,1
8978,R21325,P12,5
8979,R21326,P13,5
8980,R21327,P14,3
8981,R21328,P15,2
8982,R21329,P16,2
8983,R21330,P17,3
8984,R21331,P18,3
8985,R21332,P19,5
8986,R21333,P9,3
8987,R21334,P10,1
8988,R21335,P11,5
8989,R21336,P12,3
8990,R21337,P13,1
8991,R21338,P14,2
8992,R21339,P15,5
8993,R21340,P16,5
8994,R21341,P17,1
8995,R21342,P18,1
8996,R21343,P19,1
8997,R21344,P9,2
8998,R21345,P10,2
8999,R21346,P11,1
9000,R21347,P12,3
9001,R21348,P13,1
9002,R21349,P14,3
9003,R21350,P15,3
9004,R21351,P16,1
9005,R21352,P17,2
9006,R21353,P18,2
9007,R21354,P19,3
9008,R21355,P9,5
9009,R21356,P10,3
9010,R21357,P11,1
9011,R21358,P12,1
9012,R21359,P13,3
9013,R21360,P14,1
9014,R21361,P15,1
9015,R21362,P16,1
9016,R21363,P17,5
9017,R21364,P18,1
9018,R21365,P19,2
9019,R21366,P9,2
9020,R21367,P10,1
9021,R21368,P11,1
9022,R21369,P12,2
9023,R21370,P13,5
9024,R21371,P14,3
9025,R21372,P15,1
9026,R21373,P16,1
9027,R21374,P17,2
9028,R21375,P18,1
9029,R21376,P19,3
9030,R21377,P9,1
9031,R21378,P10,3
9032,R21379,P11,2
9033,R21380,P12,1
9034,R21381,P13,1
9035,R21382,P14,1
9036,R21383,P15,1
9037,R21384,P16,3
9038,R21385,P17,2
9039,R21386,P18,1
9040,R21387,P19,2
9041,R21388,P9,1
9042,R21389,P10,1
9043,R21390,P11,1
9044,R21391,P12,5
9045,R21392,P13,1
9046,R21393,P14,2
9047,R21394,P15,1
9048,R21395,P16,1
9049,R21396,P17,5
9050,R21397,P18,1
9051,R21398,P19,1
9052,R21399,P9,2
9053,R21400,P10,2
9054,R21401,P11,1
9055,R21402,P12,5
9056,R21403,P13,5
9057,R21404,P14,1
9058,R21405,P15,2
9059,R21406,P16,3
9060,R21407,P17,5
9061,R21408,P18,5
9062,R21409,P19,2
9063,R21410,P9,2
9064,R21411,P10,3
9065,R21412,P11,1
9066,R21413,P12,1
9067,R21414,P13,2
9068,R21415,P14,2
9069,R21416,P15,1
9070,R21417,P16,1
9071,R21418,P17,1
9072,R21419,P18,2
9073,R21420,P19,5
9074,R21421,P9,1
9075,R21422,P10,1
9076,R21423,P11,1
9077,R21424,P12,3
9078,R21425,P13,3
9079,R21426,P14,2
9080,R21427,P15,1
9081,R21428,P16,1
9082,R21429,P17,1
9083,R21430,P18,5
9084,R21431,P19,1
9085,R21432,P9,2
9086,R21433,P10,5
9087,R21434,P11,3
9088,R21435,P12,1
9089,R21436,P13,1
9090,R21437,P14,1
9091,R21438,P15,5
9092,R21439,P16,2
9093,R21440,P17,5
9094,R21441,P18,2
9095,R21442,P19,2
9096,R21443,P9,2
9097,R21444,P10,3
9098,R21445,P11,3
9099,R21446,P12,1
9100,R21447,P13,1
9101,R21448,P14,3
9102,R21449,P15,5
9103,R21450,P16,2
9104,R21451,P17,1
9105,R21452,P18,1
9106,R21453,P19,2
9107,R21454,P9,5
9108,R21455,P10,1
9109,R21456,P11,1
9110,R21457,P12,3
9111,R21458,P13,5
9112,R21459,P14,5
9113,R21460,P15,2
9114,R21461,P16,1
9115,R21462,P17,1
9116,R21463,P18,5
9117,R21464,P19,1
9118,R21465,P9,1
9119,R21466,P10,1
9120,R21467,P11,1
9121,R21468,P12,2
9122,R21469,P13,1
9123,R21470,P14,1
9124,R21471,P15,5
9125,R21472,P16,5
9126,R21473,P17,3
9127,R21474,P18,2
9128,R21475,P19,1
9129,R21476,P9,5
9130,R21477,P10,1
9131,R21478,P11,1
9132,R21479,P12,2
9133,R21480,P13,2
9134,R21481,P14,3
9135,R21482,P15,1
9136,R21483,P16,1
9137,R21484,P17,5
9138,R21485,P18,3
9139,R21486,P19,1
9140,R21487,P9,5
9141,R21488,P10,1
9142,R21489,P11,2
9143,R21490,P12,1
9144,R21491,P13,1
9145,R21492,P14,1
9146,R21493,P15,5
9147,R21494,P16,5
9148,R21495,P17,1
9149,R21496,P18,1
9150,R21497,P19,1
9151,R21498,P9,1
9152,R21499,P10,1
9153,R21500,P11,1
9154,R21501,P12,1
9155,R21502,P13,2
9156,R21503,P14,5
9157,R21504,P15,1
9158,R21505,P16,1
9159,R21506,P17,1
9160,R21507,P18,3
9161,R21508,P19,3
9162,R21509,P9,2
9163,R21510,P10,5
9164,R21511,P11,3
9165,R21512,P12,5
9166,R21513,P13,3
9167,R21514,P14,3
9168,R21515,P15,1
9169,R21516,P16,1
9170,R21517,P17,5
9171,R21518,P18,2
9172,R21519,P19,2
9173,R21520,P9,5
9174,R21521,P10,5
9175,R21522,P11,5
9176,R21523,P12,1
9177,R21524,P13,2
9178,R21525,P14,1
9179,R21526,P15,1
9180,R21527,P16,5
9181,R21528,P17,1
9182,R21529,P18,5
9183,R21530,P19,3
9184,R21531,P9,2
9185,R21532,P10,3
9186,R21533,P11,3
9187,R21534,P12,3
9188,R21535,P13,2
9189,R21536,P14,1
9190,R21537,P15,3
9191,R21538,P16,5
9192,R21539,P17,1
9193,R21540,P18,2
9194,R21541,P19,1
9195,R21542,P9,3
9196,R21543,P10,2
9197,R21544,P11,3
9198,R21545,P12,5
9199,R21546,P13,3
9200,R21547,P14,1
9201,R21548,P15,1
9202,R21549,P16,2
9203,R21550,P17,1
9204,R21551,P18,2
9205,R21552,P19,1
9206,R21553,P9,1
9207,R21554,P10,1
9208,R21555,P11,2
9209,R21556,P12,2
9210,R21557,P13,3
9211,R21558,P14,5
9212,R21559,P15,5
9213,R21560,P16,2
9214,R21561,P17,2
9215,R21562,P18,1
9216,R21563,P19,2
9217,R21564,P9,2
9218,R21565,P10,1
9219,R21566,P11,1
9220,R21567,P12,5
9221,R21568,P13,1
9222,R21569,P14,5
9223,R21570,P15,1
9224,R21571,P16,2
9225,R21572,P17,5
9226,R21573,P18,1
9227,R21574,P19,5
9228,R21575,P9,1
9229,R21576,P10,3
9230,R21577,P11,2
9231,R21578,P12,2
9232,R21579,P13,1
9233,R21580,P14,5
9234,R21581,P15,3
9235,R21582,P16,3
9236,R21583,P17,5
9237,R21584,P18,5
9238,R21585,P19,2
9239,R21586,P9,2
9240,R21587,P10,2
9241,R21588,P11,5
9242,R21589,P12,2
9243,R21590,P13,2
9244,R21591,P14,3
9245,R21592,P15,2
9246,R21593,P16,3
9247,R21594,P17,5
9248,R21595,P18,1
9249,R21596,P19,5
9250,R21597,P9,5
9251,R21598,P10,1
9252,R21599,P11,2
9253,R21600,P12,3
9254,R21601,P13,2
9255,R21602,P14,3
9256,R21603,P15,5
9257,R21604,P16,3
9258,R21605,P17,1
9259,R21606,P18,5
9260,R21607,P19,2
9261,R21608,P9,1
9262,R21609,P10,5
9263,R21610,P11,1
9264,R21611,P12,1
9265,R21612,P13,2
9266,R21613,P14,3
9267,R21614,P15,1
9268,R21615,P16,2
9269,R21616,P17,1
9270,R21617,P18,3
9271,R21618,P19,1
9272,R21619,P9,1
9273,R21620,P10,5
9274,R21621,P11,5
9275,R21622,P12,5
9276,R21623,P13,1
9277,R21624,P14,1
9278,R21625,P15,2
9279,R21626,P16,3
9280,R21627,P17,5
9281,R21628,P18,1
9282,R21629,P19,1
9283,R21630,P9,2
9284,R21631,P10,5
9285,R21632,P11,1
9286,R21633,P12,1
9287,R21634,P13,1
9288,R21635,P14,2
9289,R21636,P15,2
9290,R21637,P16,5
9291,R21638,P17,2
9292,R21639,P18,1
9293,R21640,P19,1
9294,R21641,P9,3
9295,R21642,P10,1
9296,R21643,P11,2
9297,R21644,P12,2
9298,R21645,P13,2
9299,R21646,P14,1
9300,R21647,P15,1
9301,R21648,P16,3
9302,R21649,P17,2
9303,R21650,P18,1
9304,R21651,P19,2
9305,R21652,P9,1
9306,R21653,P10,2
9307,R21654,P11,3
9308,R21655,P12,1
9309,R21656,P13,3
9310,R21657,P14,2
9311,R21658,P15,1
9312,R21659,P16,1
9313,R21660,P17,1
9314,R21661,P18,1
9315,R21662,P19,1
9316,R21663,P9,1
9317,R21664,P10,1
9318,R21665,P11,3
9319,R21666,P12,1
9320,R21667,P13,1
9321,R21668,P14,2
9322,R21669,P15,1
9323,R21670,P16,1
9324,R21671,P17,2
9325,R21672,P18,2
9326,R21673,P19,2
9327,R21674,P9,1
9328,R21675,P10,1
9329,R21676,P11,1
9330,R21677,P12,3
9331,R21678,P13,1
9332,R21679,P14,2
9333,R21680,P15,1
9334,R21681,P16,1
9335,R21682,P17,3
9336,R21683,P18,5
9337,R21684,P19,5
9338,R21685,P9,1
9339,R21686,P10,2
9340,R21687,P11,1
9341,R21688,P12,3
9342,R21689,P13,1
9343,R21690,P14,1
9344,R21691,P15,2
9345,R21692,P16,2
9346,R21693,P17,2
9347,R21694,P18,5
9348,R21695,P19,1
9349,R21696,P9,2
9350,R21697,P10,5
9351,R21698,P11,5
9352,R21699,P12,3
9353,R21700,P13,1
9354,R21701,P14,2
9355,R21702,P15,5
9356,R21703,P16,1
9357,R21704,P17,3
9358,R21705,P18,1
9359,R21706,P19,1
9360,R21707,P9,1
9361,R21708,P10,2
9362,R21709,P11,5
9363,R21710,P12,5
9364,R21711,P13,2
9365,R21712,P14,1
9366,R21713,P15,1
9367,R21714,P16,2
9368,R21715,P17,2
9369,R21716,P18,2
9370,R21717,P19,1
9371,R21718,P9,2
9372,R21719,P10,5
9373,R21720,P11,3
9374,R21721,P12,2
9375,R21722,P13,5
9376,R21723,P14,3
9377,R21724,P15,1
9378,R21725,P16,1
9379,R21726,P17,1
9380,R21727,P18,1
9381,R21728,P19,5
9382,R21729,P9,3
9383,R21730,P10,2
9384,R21731,P11,5
9385,R21732,P12,2
9386,R21733,P13,1
9387,R21734,P14,3
9388,R21735,P15,5
9389,R21736,P16,1
9390,R21737,P17,1
9391,R21738,P18,5
9392,R21739,P19,1
9393,R21740,P9,3
9394,R21741,P10,5
9395,R21742,P11,3
9396,R21743,P12,2
9397,R21744,P13,2
9398,R21745,P14,5
9399,R21746,P15,3
9400,R21747,P16,1
9401,R21748,P17,1
9402,R21749,P18,3
9403,R21750,P19,1
9404,R21751,P9,1
9405,R21752,P10,1
9406,R21753,P11,5
9407,R21754,P12,1
9408,R21755,P13,1
9409,R21756,P14,3
9410,R21757,P15,3
9411,R21758,P16,2
9412,R21759,P17,1
9413,R21760,P18,3
9414,R21761,P19,1
9415,R21762,P9,1
9416,R21763,P10,2
9417,R21764,P11,1
9418,R21765,P12,5
9419,R21766,P13,3
9420,R21767,P14,1
9421,R21768,P15,2
9422,R21769,P16,2
9423,R21770,P17,1
9424,R21771,P18,2
9425,R21772,P19,3
9426,R21773,P9,3
9427,R21774,P10,3
9428,R21775,P11,1
9429,R21776,P12,1
9430,R21777,P13,5
9431,R21778,P14,5
9432,R21779,P15,2
9433,R21780,P16,5
9434,R21781,P17,5
9435,R21782,P18,1
9436,R21783,P19,1
9437,R21784,P9,3
9438,R21785,P10,2
9439,R21786,P11,5
9440,R21787,P12,3
9441,R21788,P13,2
9442,R21789,P14,2
9443,R21790,P15,1
9444,R21791,P16,1
9445,R21792,P17,5
9446,R21793,P18,1
9447,R21794,P19,3
9448,R21795,P9,1
9449,R21796,P10,1
9450,R21797,P11,5
9451,R21798,P12,3
9452,R21799,P13,1
9453,R21800,P14,3
9454,R21801,P15,1
9455,R21802,P16,1
9456,R21803,P17,1
9457,R21804,P18,5
9458,R21805,P19,1
9459,R21806,P9,1
9460,R21807,P10,1
9461,R21808,P11,1
9462,R21809,P12,2
9463,R21810,P13,5
9464,R21811,P14,1
9465,R21812,P15,2
9466,R21813,P16,2
9467,R21814,P17,1
9468,R21815,P18,3
9469,R21816,P19,3
9470,R21817,P9,3
9471,R21818,P10,2
9472,R21819,P11,2
9473,R21820,P12,1
9474,R21821,P13,3
9475,R21822,P14,3
9476,R21823,P15,5
9477,R21824,P16,5
9478,R21825,P17,1
9479,R21826,P18,1
9480,R21827,P19,1
9481,R21828,P9,1
9482,R21829,P10,2
9483,R21830,P11,3
9484,R21831,P12,5
9485,R21832,P13,5
9486,R21833,P14,1
9487,R21834,P15,1
9488,R21835,P16,5
9489,R21836,P17,2
9490,R21837,P18,1
9491,R21838,P19,3
9492,R21839,P9,5
9493,R21840,P10,1
9494,R21841,P11,3
9495,R21842,P12,5
9496,R21843,P13,1
9497,R21844,P14,5
9498,R21845,P15,5
9499,R21846,P16,5
9500,R21847,P17,1
9501,R21848,P18,1
9502,R21849,P19,1
9503,R21850,P9,1
9504,R21851,P10,3
9505,R21852,P11,2
9506,R21853,P12,1
9507,R21854,P13,5
9508,R21855,P14,1
9509,R21856,P15,3
9510,R21857,P16,5
9511,R21858,P17,5
9512,R21859,P18,2
9513,R21860,P19,1
9514,R21861,P9,1
9515,R21862,P10,5
9516,R21863,P11,1
9517,R21864,P12,1
9518,R21865,P13,1
9519,R21866,P14,1
9520,R21867,P15,2
9521,R21868,P16,1
9522,R21869,P17,5
9523,R21870,P18,5
9524,R21871,P19,2
9525,R21872,P9,5
9526,R21873,P10,1
9527,R21874,P11,1
9528,R21875,P12,3
9529,R21876,P13,2
9530,R21877,P14,1
9531,R21878,P15,2
9532,R21879,P16,3
9533,R21880,P17,1
9534,R21881,P18,1
9535,R21882,P19,1
9536,R21883,P9,5
9537,R21884,P10,5
9538,R21885,P11,2
9539,R21886,P12,1
9540,R21887,P13,1
9541,R21888,P14,5
9542,R21889,P15,5
9543,R21890,P16,5
9544,R21891,P17,2
9545,R21892,P18,2
9546,R21893,P19,2
9547,R21894,P9,3
9548,R21895,P10,5
9549,R21896,P11,1
9550,R21897,P12,3
9551,R21898,P13,1
9552,R21899,P14,3
9553,R21900,P15,3
9554,R21901,P16,3
9555,R21902,P17,5
9556,R21903,P18,1
9557,R21904,P19,1
9558,R21905,P9,1
9559,R21906,P10,1
9560,R21907,P11,1
9561,R21908,P12,3
9562,R21909,P13,1
9563,R21910,P14,3
9564,R21911,P15,5
9565,R21912,P16,5
9566,R21913,P17,3
9567,R21914,P18,1
9568,R21915,P19,2
9569,R21916,P9,1
9570,R21917,P10,1
9571,R21918,P11,3
9572,R21919,P12,5
9573,R21920,P13,1
9574,R21921,P14,1
9575,R21922,P15,3
9576,R21923,P16,1
9577,R21924,P17,5
9578,R21925,P18,3
9579,R21926,P19,1
9580,R21927,P9,1
9581,R21928,P10,1
9582,R21929,P11,1
9583,R21930,P12,5
9584,R21931,P13,5
9585,R21932,P14,3
9586,R21933,P15,5
9587,R21934,P16,2
9588,R21935,P17,3
9589,R21936,P18,1
9590,R21937,P19,5
9591,R21938,P9,1
9592,R21939,P10,1
9593,R21940,P11,2
9594,R21941,P12,1
9595,R21942,P13,5
9596,R21943,P14,3
9597,R21944,P15,1
9598,R21945,P16,3
9599,R21946,P17,1
9600,R21947,P18,5
9601,R21948,P19,3
9602,R21949,P9,2
9603,R21950,P10,2
9604,R21951,P11,1
9605,R21952,P12,1
9606,R21953,P13,1
9607,R21954,P14,5
9608,R21955,P15,3
9609,R21956,P16,1
9610,R21957,P17,1
9611,R21958,P18,5
9612,R21959,P19,1
9613,R21960,P9,5
9614,R21961,P10,5
9615,R21962,P11,3
9616,R21963,P12,2
9617,R21964,P13,5
9618,R21965,P14,1
9619,R21966,P15,1
9620,R21967,P16,1
9621,R21968,P17,3
9622,R21969,P18,5
9623,R21970,P19,1
9624,R21971,P9,1
9625,R21972,P10,5
9626,R21973,P11,2
9627,R21974,P12,1
9628,R21975,P13,1
9629,R21976,P14,1
9630,R21977,P15,1
9631,R21978,P16,1
9632,R21979,P17,5
9633,R21980,P18,1
9634,R21981,P19,3
9635,R21982,P9,5
9636,R21983,P10,1
9637,R21984,P11,1
9638,R21985,P12,1
9639,R21986,P13,1
9640,R21987,P14,1
9641,R21988,P15,5
9642,R21989,P16,5
9643,R21990,P17,3
9644,R21991,P18,5
9645,R21992,P19,2
9646,R21993,P9,2
9647,R21994,P10,1
9648,R21995,P11,1
9649,R21996,P12,5
9650,R21997,P13,1
9651,R21998,P14,1
9652,R21999,P15,1
9653,R22000,P16,3
9654,R22001,P17,1
9655,R22002,P18,1
9656,R22003,P19,2
9657,R22004,P9,2
9658,R22005,P10,1
9659,R22006,P11,5
9660,R22007,P12,1
9661,R22008,P13,2
9662,R22009,P14,1
9663,R22010,P15,1
9664,R22011,P16,1
9665,R22012,P17,3
9666,R22013,P18,2
9667,R22014,P19,1
9668,R22015,P9,5
9669,R22016,P10,5
9670,R22017,P11,1
9671,R22018,P12,5
9672,R22019,P13,3
9673,R22020,P14,3
9674,R22021,P15,3
9675,R22022,P16,3
9676,R22023,P17,3
9677,R22024,P18,1
9678,R22025,P19,2
9679,R22026,P9,3
9680,R22027,P10,1
9681,R22028,P11,2
9682,R22029,P12,5
9683,R22030,P13,1
9684,R22031,P14,5
9685,R22032,P15,3
9686,R22033,P16,2
9687,R22034,P17,1
9688,R22035,P18,5
9689,R22036,P19,2
9690,R22037,P9,3
9691,R22038,P11,1
9692,R22039,P12,1
9693,R22040,P13,1
9694,R22041,P14,3
9695,R22042,P15,3
9696,R22043,P16,1
9697,R22044,P17,5
9698,R22045,P18,1
9699,R22046,P19,2
9700,R22047,P9,5
9701,R22048,P10,1
9702,R22049,P11,5
9703,R22050,P12,1
9704,R22051,P13,3
9705,R22052,P14,5
9706,R22053,P15,1
9707,R22054,P16,2
9708,R22055,P17,1
9709,R22056,P18,5
9710,R22057,P19,5
9711,R22058,P9,1
9712,R22059,P10,2
9713,R22060,P11,5
9714,R22061,P12,3
9715,R22062,P13,1
9716,R22063,P14,5
9717,R22064,P15,3
9718,R22065,P16,2
9719,R22066,P17,2
9720,R22067,P18,1
9721,R22068,P19,1
9722,R22069,P9,5
9723,R22070,P10,1
9724,R22071,P11,5
9725,R22072,P12,2
9726,R22073,P13,5
9727,R22074,P14,3
9728,R22075,P15,1
9729,R22076,P16,2
9730,R22077,P17,1
9731,R22078,P18,1
9732,R22079,P19,1
9733,R22080,P9,2
9734,R22081,P10,5
9735,R22082,P11,1
9736,R22083,P12,3
9737,R22084,P13,5
9738,R22085,P14,5
9739,R22086,P15,2
9740,R22087,P16,5
9741,R22088,P17,5
9742,R22089,P18,1
9743,R22090,P19,2
9744,R22091,P9,5
9745,R22092,P10,5
9746,R22093,P11,3
9747,R22094,P12,1
9748,R22095,P13,3
9749,R22096,P14,1
9750,R22097,P15,3
9751,R22098,P16,5
9752,R22099,P17,1
9753,R22100,P18,1
9754,R22101,P19,1
9755,R22102,P9,1
9756,R22103,P10,2
9757,R22104,P11,5
9758,R22105,P12,1
9759,R22106,P13,3
9760,R22107,P14,3
9761,R22108,P15,2
9762,R22109,P16,2
9763,R22110,P17,1
9764,R22111,P18,2
9765,R22112,P19,1
9766,R22113,P9,1
9767,R22114,P10,2
9768,R22115,P11,1
9769,R22116,P12,5
9770,R22117,P13,5
9771,R22118,P14,2
9772,R22119,P15,2
9773,R22120,P16,2
